tweet,cleaned_text,class,label,token_count
@JerGucci she can suck dick tho that's better than brownies,suck dick tho thats better brownie,1,1,6
@JerGucci ur avi prolly shoot dust out your phone cuz that shit so old u cat fishing the bitches on here lmao,ur avi prolly shoot dust phone cuz shit old u cat fishing bitch lmao,1,1,14
@JeremyAdams_ you're a bitch,youre bitch,1,1,2
@JermsAllOver I can't be homeless in 2014.... but them bitches better not slip in 2015,cant homeless bitch better slip,1,1,5
@JesseAbrego bitch I might be,bitch might,1,1,2
@Jessycaa_Rubi @O_ShitItsLaura Bitch you just an inch taller than me &#128079;&#128079; &amp; we normal height Jessyca and Daysi are just some short bitches &#128514;,bitch inch taller amp normal height jessyca daysi short bitch,1,1,10
@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard,lmao madonna music suck yeah youre fucking stupid think gaga better retard,0,1,12
"@JfromHuntington #Savages 
Day is like coloreds dat wrap day hoes like mummies",day like colored dat wrap day hoe like mummy,1,1,9
"@JfromHuntington @thatUPSdude &lt;
I hates to interject but cans I have yo digits? I likes wiggers dat wanna be fucked by coloreds",lt hate interject can yo digit like wiggers dat wanna fucked colored,1,1,12
@JimBoberson happy birthday faggot,happy birthday faggot,0,1,3
@JimNastikowski @3Quarters2Day ? Are you a race traitor or just a dumbass?,race traitor dumbass,1,1,3
@JimNorton Hey Jim you'll love this http://www.wwtdd.com/2010/05/gabourey-sidibe-is-a-complete-bitch/,hey jim youll love,1,1,4
"@JimmyMcIver @jerrilyn71 @Doc_68W_ Just like ""FAT CHICKS NEED LOVE TOO"" I guess. 
Some Jeffrey Dommer Type would be all over that sloppy ho.",like fat chick need love guess jeffrey dommer type would sloppy ho,1,1,12
"@JizzAtTheScene and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days.",assume shit hmm cuz u dont know fuck u talking cracker day,0,1,12
@JjLoveUp tranny,tranny,2,0,1
@Jo_clark6 @breezysofresh24 no homo bro love ya to!! Lets get some 151 an some Malibu rum!! Tech 9 this bitch haha,homo bro love ya let get malibu rum tech bitch haha,1,1,11
@Jo_clark6 @pache16 @PcktSizeCae an just don't be a hoe about it! Haha,dont hoe haha,1,1,3
"@Joan_Rivers Bitch you old ass mushroom ass bitch looking like a moldy ass toe wobbly raggedy ass vagina face BYE

http://t.co/LTi96AZjwk",bitch old as mushroom as bitch looking like moldy as toe wobbly raggedy as vagina face bye,1,1,17
@Jobbe03 @PandaEnchilada You're such a bitch Carlton. You're lucky your fathers a judge.,youre bitch carlton youre lucky father judge,1,1,7
"@Jobbe03 You need to insert a chill pill up your ass. Twice a day until your bitch assness goes away. If the problem persists, see a doctor.",need insert chill pill as twice day bitch assness go away problem persists see doctor,1,1,15
@JoeBiden is such a retard! &#8220;@irritatedwoman: Biden Calls Himself &#8216;White Boy&#8217; in Meeting With Black Pastors http://t.co/bqx1IEv0wD&#8221;,retard biden call white boy meeting black pastor,1,1,8
@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420,guess blaspheme allah ok po muzzie huh,0,1,7
@JoeDouglas1 sit down and stfu raghead @Darknight420 @hajihuntingpat,sit stfu raghead,0,1,3
@JoePrich shut up faggot,shut faggot,1,1,2
@JoeTheMailman @emilyrs But that bitch could care less about Benghazi victims!,bitch could care less benghazi victim,1,1,6
@Joe_Schmucc Dog Government jobs is the SHIT. I done got my last few off that bitch.,dog government job shit done got last bitch,1,1,8
@Joey_D26 sweet comeback u fuckin herb I dnt watch soccer but id still wax your bitch ass in it go swallow the red soxs kids ur from NYC fag,sweet comeback u fuckin herb dnt watch soccer id still wax bitch as go swallow red soxs kid ur nyc fag,0,1,21
@Joey_D26 you're such a pussy,youre pussy,1,1,2
"@JohnColeGlover is big cat a ""fat pussy"" joke?",big cat fat pussy joke,1,1,5
@JohnFaheyIII go eat bear shit you fuckin yokel,go eat bear shit fuckin yokel,1,1,6
@John_Mayer_69 @Biggg_Mackkk dont talk to your hoe that way,dont talk hoe way,1,1,4
@JohnnnyAmor lol wyo bitch,lol wyo bitch,1,1,3
@Johnny3_ @HPGuilty trash ain't it,trash aint,2,0,2
@JonJ_07 like their players really been talking trash about Bama.,like player really talking trash bama,2,0,6
@JonJanke @Deadspin @jtrimbl3 You sound like you're pussy whooped. #freelikeabird,sound like youre pussy whooped,1,1,5
"@JonJanke @jtrimbl3 You're a sensitive, pussy whooped, no sense of humor, neo zoom maxi dweeb. Now sit your ass all the way down.",youre sensitive pussy whooped sense humor neo zoom maxi dweeb sit as way,1,1,13
@JonahNRO No good options left indeed. This president makes Jimmy Carter look like a piker. So sad.,good option left indeed president make jimmy carter look like piker sad,2,0,12
@JonnVercetti true but then again I'm my opinion a hoe is someone who goes and sleeps with everybody,true im opinion hoe someone go sleep everybody,1,1,8
@JonnieSantana He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course,he definitely trash bill cohwer stanford head coach want job id hire new gm course,2,0,15
@Jontel_20 &#128557; pussy,pussy,1,1,1
@JoriBunni he talkin bout we wanna be human and I'm just like .... bitch whet?,talkin bout wanna human im like bitch whet,1,1,8
@JoseRvmirez I'm a lil nigga?? Wait till you see nigga. You ain't ready. I'm from Chicago boy I ain't no pussy from the burbs. Just wait,im lil nigga wait till see nigga aint ready im chicago boy aint pussy burbs wait,1,1,16
@JosesitoRiveraa fuck no faggot,fuck faggot,1,1,2
@Josh_Ward thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?,thuggery cheating talking trash who besides jameis isnt nd middle cheating issue,2,0,12
"@Jpizzle651 I didn't really have one, was aware of Yankees, but always loved Dodgers uniform!",didnt really one aware yankee always loved dodger uniform,2,0,9
"@JuMosq @zachkruse2 Yep. *sobs*

I got my hopes up when a couple of the national guys (including that Kiper/McShay mock) had him slipping.",yep sob got hope couple national guy including kipermcshay mock slipping,2,0,11
@JuanDaMeskin you wouldn't last a day there hoe.,wouldnt last day hoe,1,1,4
"@JuanNDaCut @ShareA40Ounce she playin pussy hole bingo.
She drawing the next number",playin pussy hole bingo drawing next number,1,1,7
"@JuanYeeze damn took this dumb spic nearly 2 days to respond, wuz really good tho beaner?",damn took dumb spic nearly day respond wuz really good tho beaner,0,1,12
"@JuanYeeze shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull",shut yo beaner as spic hop faggot as back across border little nigga go listen pitbull,0,1,16
@JudgmentalNYer @eveisapisces it always looks so nice! I was gonna buy this yellow one,always look nice gonna buy yellow one,2,0,7
@JuiceMan_LTF shut up pussy,shut pussy,1,1,2
@Juice__2 faggot,faggot,1,1,1
@Juice__2 i know bout yo wack ass dreads nigger,know bout yo wack as dread nigger,1,1,7
@Juice__2 nah you're a nigger,nah youre nigger,1,1,3
@JuiciStrawberry Kik is for hoes.You either gone shit or get off the pot.,kik hoesyou either gone shit get pot,1,1,7
@Juicy_james01 ain't no love 4 these hoes,aint love hoe,1,1,3
@JukeJuke_9 shit he prolly is other than that everybody else trash,shit prolly everybody else trash,1,1,5
@JulesDanesy Cowboys fans are cunts? Stop the presses!,cowboy fan cunt stop press,1,1,5
@JuliaDBrock Are we still talking about animals? I know some Asian folks that would love to see how you prepare your pussy before eating it.,still talking animal know asian folk would love see prepare pussy eating,1,1,12
@JuliaDBrock I'm not a bitch. Take it back.,im bitch take back,1,1,4
@Julian_jval I totally think the something when bitches come across mine saying we are similar. Uh no &#9995;,totally think something bitch come across mine saying similar uh,1,1,10
@Juliet_Munguia bitch merry Christmas,bitch merry christmas,1,1,3
@JunDishes amen little mama. y does this old southern country bitch like you so much I don't know. but I do!,amen little mama old southern country bitch like much dont know,1,1,11
@JunDishes block or mute the cunt,block mute cunt,1,1,3
"@JunDishes elissa would call me trash, vile, etc.!",elissa would call trash vile etc,2,0,6
"@JunDishes get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good",get wasp spray shoot foot cheaper bear spay mace work good,2,0,11
@JunDishes or a southern bitch like me who will blow a persons heart out of their back w/one shot!!!!,southern bitch like blow person heart back wone shot,1,1,9
"@JunDishes thank god I'm just an "" old redneck bitch"" from Memphis ,Tn. And not a troll",thank god im old redneck bitch memphis tn troll,1,1,9
@JungleFeverFren fuck u nigger,fuck u nigger,0,1,3
@JuniorMaye8 jus exsposin hoes on a whole different level &#128557;&#128514;,jus exsposin hoe whole different level,1,1,6
"@JusDahl I want some.....I'm so damn tired of being in the fucking kitchen, a bitch is hot and needs a glass of wine and a back rub",want someim damn tired fucking kitchen bitch hot need glass wine back rub,1,1,13
"@JusDahl bitch, wake up!",bitch wake,1,1,2
"@JusDahl gross, ill stick with my galaxy, it will still receive those nips",gross ill stick galaxy still receive nip,1,1,7
@JusDahl not nappy head hoe though &#128514;&#128514;,nappy head hoe though,1,1,4
@Juss_Vinny @kkarleigh if he wants bitches tip toein on his marble floors he will &#128521;,want bitch tip toein marble floor,1,1,6
@JustCurrieOn @Christooshifty aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living,aint nobody asked yo faggot as comment know peeped already gay thats u living,1,1,14
@JustDoItSlow &#128530;FOREVER 21 hoes,forever hoe,2,0,2
@JustDoItSlow on sale ass hoes,sale as hoe,1,1,3
@JustDoIt_Rob big titty bitch lmao fuck it good party,big titty bitch lmao fuck good party,1,1,7
"@JustFemaIe @CheatingAdvice 
Where the fuck were you this summer bitch?",fuck summer bitch,1,1,3
@JustKarahn bye hoe,bye hoe,1,1,2
@JustKarahn dnt use my shit against me hoe,dnt use shit hoe,1,1,4
@JustKarahn negro please,negro please,1,1,2
@JustKarahn yes u hoe,yes u hoe,1,1,3
@JustTooMuchCake Lmao. it bel ike that nowadays,lmao bel ike nowadays,2,0,4
@JustWordsx dont favorite me you faggot,dont favorite faggot,1,1,3
"@Just_this_time we need more opinionated bitches.

#MOAR",need opinionated bitch,1,1,3
@Justin_Baez shut the fuck up faggot ass Knicks cock sucker your opinion is irrelevant fag,shut fuck faggot as knicks cock sucker opinion irrelevant fag,1,1,10
@Jwreich142 @SteveWorks4You teabaggers are extremely dumb...,teabaggers extremely dumb,1,1,3
@KASSIGOD drinking away this stress. you got some new hoes for us?,drinking away stress got new hoe u,1,1,7
"@KCJHoop pretty sure you meant flight and not flite, dumb ass cracker.",pretty sure meant flight flite dumb as cracker,1,1,8
@KEIRRANicolee I didn't know you was following me hoe &#128514;,didnt know following hoe,1,1,4
"@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne...",oh last charlie wilma jeanne,2,0,5
@KILLDion @h_christianne politics isn't twitter coon lol,politics isnt twitter coon lol,1,1,5
@KILLQuana choke on something hoe,choke something hoe,1,1,3
@KILLQuana lmao cunt,lmao cunt,1,1,2
@KINGDOMMINDED__ @_lostb0y fuck off my pussy boi bitch,fuck pussy boi bitch,1,1,4
@KINGDOMMINDED__ @_lostb0y me bitch im tryna keep a clean track record the fuck bruh,bitch im tryna keep clean track record fuck bruh,1,1,9
@KINSL3Y we dont love these hoes,dont love hoe,1,1,3
@KLSouth @Miss_Didi23 is an evil hate whitey racist who thinks Delbert Belton deserved it. @MaryForbes14 @EnemiesofDonnaJ @StephAnnAnson,evil hate whitey racist think delbert belton deserved,0,1,8
"@KR3TZ3R15 Idk is she's actually from there lol, we followed a band. But we met a few bainbridgians. This bitch had like 4 teeth I swear lol",idk shes actually lol followed band met bainbridgians bitch like teeth swear lol,1,1,13
@K_forKicKs &#128514;&#128514;&#128514;&#128514; im joked out bitch you stupid!,im joked bitch stupid,1,1,4
@K_forKicKs likkadawgg turn up ya bitch...fw ya dawg man,likkadawgg turn ya bitchfw ya dawg man,1,1,7
@K_forKicKs tf bitch you had brain surgery and aint tell me??!?,tf bitch brain surgery aint tell,1,1,6
@Kaaaat__ make that llama your bitch,make llama bitch,1,1,3
@Kaayyllee_ bitch. &#128530;,bitch,1,1,1
"@KaileenRenee lets get a group together &amp; do something negro, I'm home",let get group together amp something negro im home,1,1,9
@KamRenee ugly nigger,ugly nigger,0,1,2
"@KamalShaqi @Kevinnnnn_05 it's funny how this page quoted my tweet about the term ""camel jockey"" bc I AM a fucking Arab you dumbass &#128529;",funny page quoted tweet term camel jockey bc fucking arab dumbass,1,1,11
"@KassieHamilton @Ann_E_Lizabeth @erin_lehrer thanks kass I respect you. Not you Annie, you're a bitch.",thanks kass respect annie youre bitch,1,1,6
"@KateWhineHall I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet",starting laughing worked outnot bc think funny work throw phone trash butchered subtweet,2,0,13
@KatieFraaancis bitch nigga,bitch nigga,1,1,2
@Katiebentel ily hoe cheer up pretti,ily hoe cheer pretti,1,1,4
@Katieloukarl lol tell that hoe grow up ahaha,lol tell hoe grow ahaha,1,1,5
@KayFLiii fuck bitches,fuck bitch,1,1,2
@KayciMalynn I know nigs,know nigs,1,1,2
"@KayciMalynn yo bitch, I miss you too.",yo bitch miss,1,1,3
@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;,lmao girlllaaaa dont like em chunky anymore,2,0,7
@KazAtta @thesaidabdi dont get it twisted said aint playin ny state of mind when bitches is around *clicks link*,dont get twisted said aint playin ny state mind bitch around click link,1,1,13
@KazAtta I woulda jus told skylar one night 'hey I got a flight in the mornin...you wit it or nah' while textin my brazilian bitch,woulda jus told skylar one night hey got flight morninyou wit nah textin brazilian bitch,1,1,15
@KazAtta LOL this is why u my nig,lol u nig,1,1,3
@KazAtta he jus need to go to brazil get himself a bad brazilian bitch and jus relax,jus need go brazil get bad brazilian bitch jus relax,1,1,10
"@KazAtta if yo girl let them in, she a hoe...she belong to the world, why u cuffing her",yo girl let hoeshe belong world u cuffing,1,1,8
@KazAtta why is he stressin himself this nig can be livin lik meech before he went to prison,stressin nig livin lik meech went prison,1,1,7
@KazAtta your welcome my nig #salute,welcome nig,1,1,2
@KebinBlodgett bitch your yuck,bitch yuck,1,1,2
"@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy",gotta love islamofascist cow try make retort age typical muzzie idiocy,0,1,11
